user_id,apparel,bags,shop_by_brand,drinkware,new,clearance,accessories,campus_collection,office,lifestyle,small_goods,uncategorized_items,stationery,google,writing_instruments,fun,unknown,electronics_accessories,notebooks_journals,gift_cards,black_lives_matter
caeegjnrqu,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
oyhcmvveop,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ekovrwtkqq,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xapaxtspxq,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
xxxbvbhjhx,1,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
vgoiqtxjjn,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oxkxoehjhr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bmepuefunz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xohsfgapku,0,0,0,2,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
crmnkmdbok,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ylllsvpkvq,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
damqkxyxuz,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
bjbxreqsfu,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
kwnkqkonof,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tnfcpegywz,1,0,1,0,1,0,2,4,2,0,1,0,0,0,3,0,0,0,0,0,0
zqaxovmeny,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
qsdifvroea,5,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
efghqhmboz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sthrcggalj,4,0,3,0,5,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0
roqqdojpkf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ilqluwdgzf,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
yngonucbpe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lydtpcgbvr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pnlcmzpfmr,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
axjolrughj,4,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnyrtyelrf,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xyxkxklzav,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
jvvxetvaeb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
zmofbfqdzw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbabanamj,3,0,0,0,5,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
fjtrnjowdd,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herltqvbvf,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
xpbfvasbkc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pwmepyabhw,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ojaajigqrp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oecdpeoefv,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdfigxmipr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hfvysfbmcm,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,2,0,0,0,0
uwhrlopvsa,1,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lmvrnahrae,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
xtellhkowh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qtsmvcxsxn,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhvlxxbchg,4,4,2,1,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0
vecoopdjzu,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
gjdgcbxslv,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pwtefghlve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qadigmuabu,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tpecbyfgaj,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crwnbucjxk,0,0,0,12,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0
ycvoryagbe,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
tpvostrdto,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
lxktzyrsds,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmmykkwrqw,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rmuqyxdwpd,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kjwgpeevux,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyryeveewm,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ddjnfxafsc,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wqjsvtkadv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yafsgjpjnn,5,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0
pbogwwbydy,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ysidmwwcjp,2,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
gsjmelxiqd,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
fmbsautbqn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bvkhupywwr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wijwbqpxuy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcsxrlanqk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
atugeiayrk,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hmkzdkntkg,1,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tbyiovempf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ixaavfzzqn,2,2,0,0,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
juhhbnjnwf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbusjtqigv,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtyazmixcv,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lcvdqtmxhf,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
jyckwvswaj,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svntefbsdy,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
emxsjvunnt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcupyruylh,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmieigrfkd,4,0,0,0,2,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0
sgvmecpbpx,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruitbstlyn,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
lnubrpvhdw,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlksasrdql,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gieuyvbnim,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcaxdqobiq,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
vxywotvwex,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lomdpdtutq,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
bqoimlifqy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dmpmseinug,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wkukoeosfx,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
zyxlaefjco,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
allrsmoiix,1,0,0,0,0,3,0,2,1,0,0,1,0,0,40,0,0,0,0,0,0
sfcymcldgj,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afthsvuzyt,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xymswefxtf,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dmgrgpqcvw,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yyvupfrfps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sasisotmbl,11,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
brqeofhfxk,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jronschlyh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxrlwoxeta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zzklowrgod,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rqonfghymt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cofmxjmywg,1,0,2,1,2,0,10,0,6,0,0,0,0,0,6,0,0,0,0,0,0
renwkopfhy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xlcqhqdspi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
cyusptvhai,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uavnzxfirh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jbdwrcetoq,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kokcqyczqx,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
vyjmokpaou,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dzzifhfncp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtormjwwtg,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gjmfgeyrcl,0,3,0,0,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,0
gxiclbideh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ofzaqkiuav,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gzjwblukpy,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lganlmhfsh,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cehhoxrcsu,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
bfazeogomd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muiunjffot,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
drnjarjwrj,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tcyzjsbbmr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rxifhgnfxp,0,0,0,0,0,1,0,6,3,0,0,0,0,1,12,0,0,0,0,0,0
aumozgbumk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kdmcuoacjv,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xlljhigmwd,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hbslwiqoso,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
betsclxdkl,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
waujdcnulh,7,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
axxehnmqiq,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fztxdpipvx,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lclscshytg,1,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
uzuuzpaxya,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wupgzijucz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ncfeddazmu,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bbnnbrmitp,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scozwxlfhm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ygdejrmwjo,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
zodsmqllfi,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qfpcyspxwu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zhxiotiezb,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
btovxbspva,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nxrrfsyyxk,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
miquzjdbeo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ghrtzbpwep,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
pmdujmkxxl,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vmpgcgjdxg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmtjywinxv,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
nzbbqxdogt,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gqurkjqonl,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnbgpvqaai,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
hjvjsgjotl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmrdddzwfc,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vhxoxokupj,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diivfcfchy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lxkyfetlkj,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
ymxjdnippg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpzxjabmob,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vdtbzabwxt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xzvxhbtple,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kxuuzlwmql,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cwkxrktefj,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aswmqcwtcc,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pvbouevnyk,0,0,0,4,4,0,16,20,6,0,0,0,2,2,0,0,0,2,0,0,0
evaxmfwxfl,2,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
foedtvorxg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltghrmagzq,0,1,0,2,7,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
zemmmqwebs,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnvrywubmc,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gzmcstgjvg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbglpplidb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opjxzajrva,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nqckiwrgku,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zpxvltwdki,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rcregtyood,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gjgvpwtjvx,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pzdhredojt,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
zmjukcbwze,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zqghqrmrds,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pxxyrqwlkv,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ikgwjthcnd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ercoyvhdld,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xabgdvjlai,2,2,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
cpwmxjppkj,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
txfhifdzij,3,0,0,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
qxwnocowlt,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
musdboxegv,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
emvrvqpkuf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
htzmmyrcxi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmwrltrjdt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jzomajslpj,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bogewcdjpw,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cmihyminwx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ubizokwcxp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uadgxrsbsd,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nomywvuhpf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwjnkhxxu,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
beipwlpqbr,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
rfsilwhgyz,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0
conhvycnxk,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dczmmcbhqj,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxciniqycw,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uucqfbjtgk,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
exasoqldrk,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
wpzesvhynj,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lhgbzntwqk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghfjdmxrjw,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
daosfdrmrf,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
btacdrwnmv,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
txgdkgovvy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tqecrhrzhy,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
txaqmcygcf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfntcrucqt,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cdwbgqvggl,8,4,1,0,24,0,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0
eluwdsymcy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eszkqhutos,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qvxfhwhvla,8,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
jkasarysez,0,0,4,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0
lfnbtgwraq,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ydridshwhg,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grobmbwtxt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dytdhjovau,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ygkmaaqyvf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gvfzcawgrs,0,0,0,0,3,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0
egqadelnbs,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nwkjveqhwt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stsiikrcfv,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qimfakjdex,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vxjvgtlpwh,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jvbelmbxkl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
xldssowrhi,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
aitkatozcg,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uwxiswshrd,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jxyitmbamp,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
uixmhnzhmr,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ncpglrwbsu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mxouwopnxk,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lewmxvjuak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qxfutvnbhn,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
sdibqblkju,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
purkqgluvg,0,20,0,10,0,0,0,0,20,0,0,0,20,20,0,0,20,0,0,0,0
mleildmbgt,0,9,0,0,10,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0
wujmdielin,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
fvnpfnsxrt,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wlcobqojvr,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0
kldbxwgzhh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gsgmfvfxvh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tzmyrnqihf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sukhcytwip,11,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdahunyal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pthahgyhbc,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
itzouxizqm,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bqowhjdzva,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yzvfmkyxuq,3,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0
iieycvbksc,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
csgwfsmhmt,9,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
latjwprnvg,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nvgxxdqett,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stzadvccol,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
nzuillbvfi,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stxkuxlswk,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fpcziuzqlf,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0
hdftduanmb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uqlwyctlqm,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
xojtjenrwu,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
vmpjfpuhak,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
tcyvletojp,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
krrsemndzs,0,0,0,0,1,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0
uqzjxgkjpu,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
qxgmfmoesb,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
