date,team_name,opponent,w_l,set_wins,set_loss,s,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,block_solos,block_assists,opp_kills,opp_errors,opp_total_attacks,opp_hit_pct,opp_assists,opp_aces,opp_serr,opp_digs,opp_block_solos,opp_block_assists,ms
2023-10-14,Michigan St. Spartans,@ Iowa,win,3,1,4,68,23,174,0.259,59,4,14,72,2,12,45,21,159,0.151,39,6,9,68,1,14,NA
2023-10-18,Michigan St. Spartans,Michigan,win,3,1,4,50,16,123,0.276,46,8,14,58,3,18,40,23,134,0.127,35,9,14,52,3,12,NA
2023-10-22,Michigan St. Spartans,@ Minnesota,loss,1,3,4,46,28,151,0.119,43,6,10,54,1,14,48,19,133,0.218,44,10,3,63,1,26,NA
2023-10-27,Michigan St. Spartans,Wisconsin,loss,0,3,3,35,19,90,0.178,34,2,8,31,1,12,42,9,89,0.371,40,5,9,31,1,14,NA
2023-10-28,Michigan St. Spartans,Penn St.,win,3,2,5,55,31,154,0.156,51,1,10,64,3,12,49,29,148,0.135,45,10,8,57,12,14,NA
2023-11-03,Michigan St. Spartans,Maryland,win,3,0,3,41,22,114,0.167,37,8,4,54,2,14,26,15,103,0.107,25,1,10,39,1,12,NA
2023-11-04,Michigan St. Spartans,Iowa,win,3,0,3,46,10,90,0.4,44,2,6,43,4,4,31,18,103,0.126,28,4,6,27,2,2,NA
2023-11-08,Michigan St. Spartans,@ Ohio St.,loss,0,3,3,42,19,122,0.189,38,3,10,45,2,12,40,20,113,0.177,36,6,6,52,1,14,NA
2023-11-12,Michigan St. Spartans,@ Purdue,loss,1,3,4,62,33,177,0.164,57,4,6,76,4,16,56,18,165,0.23,53,6,7,70,1,30,NA
2023-11-17,Michigan St. Spartans,@ Penn St.,loss,1,3,4,37,22,109,0.138,34,3,10,33,2,8,58,16,116,0.362,54,9,14,42,2,16,NA
2023-11-18,Michigan St. Spartans,@ Rutgers,win,3,2,5,64,27,147,0.252,58,6,15,51,0,18,46,20,129,0.202,45,2,8,50,3,14,NA
2023-11-24,Michigan St. Spartans,Indiana,loss,1,3,4,40,26,124,0.113,36,3,7,45,0,12,48,16,118,0.271,43,14,11,49,2,18,NA
2023-11-25,Michigan St. Spartans,Purdue,loss,0,3,3,32,20,111,0.108,30,5,10,44,1,4,41,8,102,0.324,40,5,9,48,3,16,NA
2021-01-23,Michigan Wolverines,@  Penn St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16,144,0.271,52,5,4,64,4,26,0
2021-01-23,Michigan Wolverines,@  Penn St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,126,0.349,56,3,6,53,5,20,0
2021-01-30,Michigan Wolverines,@  Michigan St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,143,0.161,45,7,10,68,2,10,0
2021-02-13,Michigan Wolverines,Purdue,loss,1,3,4,67,30,166,0.223,60,5,6,67,0,8,39,19,119,0.168,36,8,8,68,3,31,0
2021-02-14,Michigan Wolverines,Purdue,loss,1,3,4,57,27,152,0.197,56,2,9,46,1,10,48,23,143,0.175,41,6,8,73,5,30,0
2021-02-17,Michigan Wolverines,@ Michigan St.,win,3,1,4,54,23,154,0.201,54,8,14,68,2,14,49,25,135,0.178,46,13,4,51,4,25,0
2021-02-19,Michigan Wolverines,Maryland,loss,2,3,5,65,29,178,0.202,54,10,23,52,0,14,50,20,135,0.222,49,5,6,45,1,16,0
2021-02-20,Michigan Wolverines,Maryland,win,3,2,5,74,30,195,0.226,68,8,15,66,3,12,55,21,170,0.2,52,11,7,82,1,18,0
2021-02-26,Michigan Wolverines,@  Minnesota,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,113,0.372,49,6,5,54,1,12,0
2021-02-27,Michigan Wolverines,@  Minnesota,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,138,0.232,49,10,5,69,0,22,0
2021-03-05,Michigan Wolverines,@  Rutgers,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,94,0.362,37,7,7,44,1,20,0
2021-03-06,Michigan Wolverines,@  Rutgers,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,96,0.344,39,3,7,53,1,14,0
2021-03-12,Michigan Wolverines,Indiana,win,3,2,5,77,29,162,0.296,73,6,15,58,1,10,46,10,115,0.313,41,9,5,68,2,14,0
2021-03-13,Michigan Wolverines,Indiana,win,3,1,4,60,24,140,0.257,60,12,10,63,1,4,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,Michigan Wolverines,@ Ohio St.,loss,1,3,4,51,23,170,0.165,50,4,8,85,2,11,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,Michigan Wolverines,@ Ohio St.,loss,0,3,3,35,14,112,0.188,34,2,2,44,0,6,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,Michigan Wolverines,Nebraska,loss,1,3,4,45,21,149,0.161,42,5,11,52,1,16,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,Michigan Wolverines,Nebraska,loss,0,3,3,25,18,97,0.072,24,3,6,40,2,6,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,Michigan Wolverines,@ Wisconsin,loss,0,3,3,25,20,108,0.046,24,2,6,38,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,Michigan Wolverines,@ Wisconsin,loss,0,3,3,35,14,125,0.168,29,2,6,54,1,6,0,0,0,0,0,0,0,0,0,0,0
2021-08-27,Michigan Wolverines,@ LSU,win,3,1,4,57,23,162,0.21,45,7,13,72,3,12,41,23,151,0.119,33,3,4,63,3,14,NA
2021-08-28,Michigan Wolverines,"Florida St. @ Baton Rouge, LA",win,3,0,3,42,9,102,0.324,36,12,6,53,1,14,29,17,107,0.112,21,3,3,43,0,2,NA
2021-09-03,Michigan Wolverines,"West Virginia @ Annapolis, MD",loss,0,3,3,29,17,101,0.119,29,2,7,36,2,10,45,15,108,0.278,43,6,10,46,1,18,NA
2021-09-03,Michigan Wolverines,@ Navy,win,3,1,4,51,11,106,0.377,48,9,14,46,4,30,42,27,124,0.121,40,7,12,40,1,4,NA
2021-09-10,Michigan Wolverines,Duke,win,3,2,5,67,24,162,0.265,63,8,14,74,2,21,39,25,148,0.095,35,3,4,63,4,8,NA
2021-09-12,Michigan Wolverines,North Carolina,loss,2,3,5,59,29,154,0.195,51,8,13,55,1,26,47,26,133,0.158,47,6,8,58,2,22,NA
2021-09-17,Michigan Wolverines,Eastern Mich.,win,3,0,3,40,8,87,0.368,31,9,8,29,1,10,28,14,78,0.179,28,2,7,36,2,4,NA
2021-09-17,Michigan Wolverines,Boston College,win,3,0,3,46,16,110,0.273,40,4,3,47,2,12,30,22,109,0.073,28,2,3,40,0,6,NA
2021-09-18,Michigan Wolverines,Dayton,win,3,0,3,42,7,96,0.365,37,3,12,41,0,16,31,21,100,0.1,24,8,8,40,0,6,NA
2021-09-24,Michigan Wolverines,@ Minnesota,loss,2,3,5,62,23,189,0.206,59,1,11,91,2,18,67,24,195,0.221,64,6,9,93,1,14,NA
2021-09-26,Michigan Wolverines,Michigan St.,win,3,1,4,51,16,137,0.255,46,6,9,57,4,12,57,30,153,0.176,55,13,13,59,0,14,NA
2021-10-01,Michigan Wolverines,@ Nebraska,loss,0,3,3,31,12,95,0.2,26,1,5,42,0,2,47,4,94,0.457,45,9,6,45,0,16,NA
2021-10-02,Michigan Wolverines,@ Iowa,win,3,0,3,39,11,98,0.286,36,6,6,47,2,8,33,18,105,0.143,31,3,10,42,1,10,NA
2021-10-08,Michigan Wolverines,Minnesota,win,3,2,5,56,20,186,0.194,48,8,5,94,4,12,63,21,192,0.219,57,1,16,94,1,22,NA
2021-10-10,Michigan Wolverines,@ Ohio St.,loss,0,3,3,32,18,109,0.128,26,2,9,38,0,6,42,12,94,0.319,40,5,4,50,0,14,NA
2021-10-15,Michigan Wolverines,Maryland,win,3,0,3,50,17,112,0.295,45,8,6,53,2,6,33,14,110,0.173,28,4,5,40,0,19,NA
2021-10-16,Michigan Wolverines,Wisconsin,loss,0,3,3,30,19,99,0.111,27,6,8,29,0,22,45,16,96,0.302,40,3,10,43,2,8,NA
2021-10-20,Michigan Wolverines,@ Indiana,win,3,0,3,46,7,97,0.402,39,8,8,47,0,12,33,13,97,0.206,32,2,7,38,1,4,NA
2021-10-23,Michigan Wolverines,@ Illinois,loss,1,3,4,52,24,151,0.185,47,4,12,67,0,18,55,21,155,0.219,49,9,12,67,0,21,NA
2021-10-29,Michigan Wolverines,Ohio St.,loss,0,3,3,42,17,123,0.203,37,3,12,39,3,8,51,16,113,0.31,48,3,5,55,1,14,NA
2021-10-30,Michigan Wolverines,Iowa,win,3,0,3,51,8,110,0.391,45,4,10,39,1,16,37,16,100,0.21,31,3,3,43,1,4,NA
2021-11-05,Michigan Wolverines,@ Penn St.,loss,1,3,4,61,15,157,0.293,55,2,9,70,1,14,66,18,161,0.298,61,4,11,71,2,12,NA
2021-11-07,Michigan Wolverines,@ Maryland,win,3,0,3,43,5,94,0.404,39,4,8,45,0,8,32,19,103,0.126,28,3,5,42,0,0,NA
2021-11-12,Michigan Wolverines,Penn St.,loss,1,3,4,50,19,153,0.203,45,8,5,61,0,16,65,21,151,0.291,60,8,8,73,2,15,NA
2021-11-13,Michigan Wolverines,Rutgers,win,3,0,3,38,11,71,0.38,36,9,6,37,2,12,15,18,77,-0.039,15,2,8,16,2,2,NA
2021-11-19,Michigan Wolverines,@ Purdue,loss,1,3,4,47,25,155,0.142,45,3,10,68,2,6,50,18,147,0.218,43,5,5,79,3,24,NA
2021-11-21,Michigan Wolverines,@ Michigan St.,win,3,0,3,45,12,116,0.284,43,5,5,51,2,10,38,19,116,0.164,37,3,2,53,1,20,NA
2021-11-24,Michigan Wolverines,Illinois,win,3,1,4,62,11,149,0.342,55,2,12,66,2,12,62,26,158,0.228,59,5,10,67,1,6,NA
2021-11-26,Michigan Wolverines,Northwestern,win,3,1,4,50,21,119,0.244,47,7,7,45,4,8,50,24,123,0.211,42,6,13,37,4,10,NA
2021-12-03,Michigan Wolverines,"Ball St. @ Louisville, KY",loss,2,3,5,51,25,165,0.158,46,10,12,64,4,14,67,26,173,0.237,59,5,8,84,2,12,NA
2022-08-26,Michigan Wolverines,"Old Dominion @ Flagstaff, AZ",win,3,0,3,46,9,95,0.389,45,5,8,36,0,10,33,19,91,0.154,32,4,2,32,1,8,NA
2022-08-26,Michigan Wolverines,@ Northern Ariz.,win,3,0,3,52,23,128,0.227,48,4,4,66,0,10,26,15,115,0.096,25,7,5,46,1,6,NA
2022-08-27,Michigan Wolverines,"Utah Tech @ Flagstaff, AZ",win,3,1,4,61,18,134,0.321,59,5,15,58,1,6,37,20,126,0.135,33,1,9,49,1,4,NA
2022-09-02,Michigan Wolverines,Toledo,win,3,0,3,42,8,81,0.42,36,6,9,31,0,14,27,14,79,0.165,22,3,9,29,2,2,NA
2022-09-02,Michigan Wolverines,Morehead St.,win,3,0,3,40,10,77,0.39,35,10,7,28,0,15,17,19,70,-0.029,14,4,5,21,1,4,NA
2022-09-03,Michigan Wolverines,Loyola Chicago,win,3,2,5,69,22,159,0.296,65,8,7,68,0,18,63,21,166,0.253,56,8,13,56,2,14,NA
2022-09-09,Michigan Wolverines,@ Duke,loss,1,3,4,46,16,114,0.263,43,6,8,42,0,19,61,23,141,0.27,58,8,12,48,3,10,NA
2022-09-10,Michigan Wolverines,@ North Carolina,win,3,0,3,44,21,123,0.187,39,3,10,60,1,18,34,21,121,0.107,27,2,5,53,2,22,NA
2022-09-16,Michigan Wolverines,Mississippi St.,win,3,1,4,43,12,100,0.31,39,8,10,41,2,28,40,34,128,0.047,39,1,8,41,3,6,NA
2022-09-18,Michigan Wolverines,Bowling Green,win,3,0,3,42,13,94,0.309,38,4,5,41,0,22,35,22,104,0.125,31,5,4,31,1,10,NA
2022-09-23,Michigan Wolverines,@ Rutgers,win,3,0,3,43,12,93,0.333,38,9,3,39,2,10,26,16,87,0.115,25,2,5,30,0,6,NA
2022-09-24,Michigan Wolverines,@ Penn St.,win,3,0,3,43,12,113,0.274,42,5,7,52,1,19,34,22,114,0.105,32,1,4,45,1,8,NA
2022-09-28,Michigan Wolverines,Ohio St.,loss,1,3,4,49,21,156,0.179,44,3,8,62,4,14,56,24,158,0.203,52,5,10,69,2,16,NA
2022-10-01,Michigan Wolverines,@ Northwestern,win,3,1,4,58,18,147,0.272,53,9,12,60,6,10,52,24,152,0.184,51,5,6,58,6,6,NA
2022-10-07,Michigan Wolverines,Minnesota,loss,0,3,3,30,25,94,0.053,29,3,4,38,1,2,42,8,90,0.378,39,4,5,36,4,18,NA
2022-10-08,Michigan Wolverines,Nebraska,loss,0,3,3,40,19,114,0.184,39,0,6,56,0,4,45,8,112,0.33,41,6,9,47,1,21,NA
2022-10-14,Michigan Wolverines,@ Michigan St.,win,3,0,3,49,19,108,0.278,45,5,5,45,1,18,42,16,110,0.236,39,1,9,36,0,18,NA
2022-10-16,Michigan Wolverines,@ Wisconsin,loss,1,3,4,50,24,141,0.184,47,2,2,65,0,19,67,25,165,0.255,63,5,12,59,1,24,NA
2022-10-21,Michigan Wolverines,Indiana,loss,1,3,4,44,19,115,0.217,39,3,13,51,5,20,50,27,146,0.158,42,9,12,46,1,2,NA
2022-10-23,Michigan Wolverines,Wisconsin,loss,1,3,4,58,24,144,0.236,50,3,6,44,0,12,59,14,125,0.36,52,7,7,51,1,24,NA
2022-10-26,Michigan Wolverines,@ Ohio St.,loss,0,3,3,41,17,120,0.2,39,1,5,50,1,18,48,17,126,0.246,47,4,2,54,3,6,NA
2022-10-30,Michigan Wolverines,Michigan St.,win,3,0,3,42,16,104,0.25,39,3,3,39,2,22,36,22,109,0.128,32,3,6,41,2,10,NA
2022-11-04,Michigan Wolverines,@ Minnesota,loss,0,3,3,42,19,115,0.2,40,5,7,46,1,4,46,11,113,0.31,40,2,4,49,1,8,NA
2022-11-06,Michigan Wolverines,Purdue,loss,1,3,4,48,19,136,0.213,47,3,12,45,5,12,51,18,120,0.275,48,6,10,55,1,16,NA
2022-11-11,Michigan Wolverines,Northwestern,win,3,1,4,57,21,126,0.286,50,9,6,44,1,22,50,22,127,0.22,46,3,7,40,4,13,NA
2022-11-12,Michigan Wolverines,Illinois,loss,1,3,4,54,26,127,0.22,53,5,5,57,1,13,53,19,135,0.252,50,13,12,40,4,18,NA
2022-11-18,Michigan Wolverines,@ Purdue,loss,1,3,4,54,30,151,0.159,50,8,4,63,1,21,54,19,145,0.241,51,5,8,59,2,23,NA
2022-11-19,Michigan Wolverines,@ Maryland,win,3,1,4,52,24,152,0.184,51,10,3,89,2,24,49,32,171,0.099,43,4,5,85,2,20,NA
2022-11-23,Michigan Wolverines,@ Iowa,loss,2,3,5,59,24,154,0.227,56,6,3,61,1,24,63,30,165,0.2,56,3,8,59,3,12,NA
2022-11-25,Michigan Wolverines,Rutgers,win,3,0,3,45,8,81,0.457,41,4,4,37,3,12,25,18,90,0.078,22,3,5,24,1,2,NA
2023-08-25,Michigan Wolverines,@ Boston College,loss,0,3,3,30,17,93,0.14,29,6,9,38,3,2,43,10,96,0.344,38,4,7,37,0,12,NA
2023-08-26,Michigan Wolverines,"Sacred Heart @ Chestnut Hill, MA",win,3,0,3,42,13,98,0.296,37,12,7,35,0,14,29,15,84,0.167,27,5,8,29,0,10,NA
2023-08-29,Michigan Wolverines,Western Mich.,loss,0,3,3,32,21,112,0.098,31,4,7,54,2,8,41,13,116,0.241,37,2,8,52,2,0,NA
2023-09-02,Michigan Wolverines,"Colorado St. @ Fayetteville, AR",loss,2,3,5,75,29,220,0.209,69,10,14,101,1,8,58,15,192,0.224,50,6,8,94,2,8,NA
2023-09-03,Michigan Wolverines,@ Arkansas,loss,0,3,3,31,15,105,0.152,31,5,9,48,1,12,42,11,105,0.295,39,9,9,48,0,14,NA
2023-09-08,Michigan Wolverines,North Carolina,win,3,0,3,44,12,105,0.305,39,7,7,49,2,19,33,16,101,0.168,33,3,6,41,1,8,NA
2023-09-09,Michigan Wolverines,Duke,loss,1,3,4,58,27,150,0.207,52,4,12,60,1,18,48,23,142,0.176,44,6,6,59,2,26,NA
2023-09-15,Michigan Wolverines,@ Bowling Green,loss,2,3,5,53,31,158,0.139,48,13,13,67,0,12,49,19,151,0.199,47,9,11,58,0,18,NA
2023-09-17,Michigan Wolverines,Bowling Green,loss,2,3,5,54,30,133,0.18,50,9,10,53,4,10,45,23,135,0.163,42,9,16,38,1,28,NA
2023-09-22,Michigan Wolverines,Michigan St.,loss,0,3,3,33,15,90,0.2,29,6,13,23,0,12,38,14,82,0.293,35,8,5,36,2,8,NA
2023-09-24,Michigan Wolverines,@ Maryland,loss,0,3,3,33,19,96,0.146,32,4,13,35,2,4,34,10,81,0.296,31,7,6,38,2,24,NA
2023-09-29,Michigan Wolverines,@ Minnesota,loss,0,3,3,20,22,86,-0.023,20,2,9,39,1,10,35,10,87,0.287,30,8,12,39,2,14,NA
2023-10-01,Michigan Wolverines,@ Wisconsin,loss,0,3,3,27,16,101,0.109,25,4,9,35,1,4,42,5,89,0.416,39,7,5,50,2,18,NA
2023-10-06,Michigan Wolverines,Northwestern,win,3,1,4,56,29,163,0.166,47,8,12,67,1,14,42,24,154,0.117,39,6,8,62,2,24,NA
2023-10-07,Michigan Wolverines,Nebraska,loss,0,3,3,30,13,98,0.173,26,4,11,37,4,2,48,12,105,0.343,45,6,12,46,1,10,NA
2023-10-11,Michigan Wolverines,Minnesota,loss,0,3,3,30,20,97,0.103,28,6,7,30,1,4,44,8,93,0.387,40,5,6,41,2,12,NA
2023-10-14,Michigan Wolverines,@ Indiana,loss,0,3,3,26,21,100,0.05,24,3,6,41,1,6,41,8,100,0.33,35,6,5,49,3,8,NA
2023-10-18,Michigan Wolverines,@ Michigan St.,loss,1,3,4,40,23,134,0.127,35,9,14,52,3,12,50,16,123,0.276,46,8,14,58,3,18,NA
2023-10-21,Michigan Wolverines,@ Northwestern,loss,2,3,5,66,28,175,0.217,61,6,19,73,1,12,45,24,152,0.138,43,11,2,68,1,24,NA
2023-10-27,Michigan Wolverines,Penn St.,loss,1,3,4,51,22,141,0.206,50,2,10,60,0,14,58,19,142,0.275,52,3,11,52,3,16,NA
2023-10-29,Michigan Wolverines,Ohio St.,win,3,1,4,54,20,138,0.246,52,8,9,52,1,16,56,22,136,0.25,50,4,8,54,1,8,NA
2023-11-03,Michigan Wolverines,Iowa,win,3,0,3,39,18,108,0.194,38,8,5,47,3,10,33,16,98,0.173,30,1,9,41,2,18,NA
2023-11-05,Michigan Wolverines,Maryland,win,3,0,3,40,14,94,0.277,38,7,3,42,3,14,32,24,102,0.078,29,6,3,30,1,8,NA
2023-11-10,Michigan Wolverines,@ Penn St.,loss,0,3,3,27,17,101,0.099,24,6,7,42,2,6,40,18,106,0.208,37,10,7,48,2,16,NA
2023-11-12,Michigan Wolverines,@ Rutgers,win,3,1,4,60,17,128,0.336,55,11,6,34,1,10,54,16,114,0.333,53,4,7,38,2,16,NA
2023-11-17,Michigan Wolverines,@ Nebraska,loss,0,3,3,27,22,106,0.047,27,1,8,34,2,6,41,9,87,0.368,36,2,10,45,0,16,NA
2023-11-18,Michigan Wolverines,@ Illinois,loss,0,3,3,25,18,88,0.08,23,1,4,29,0,4,41,10,86,0.36,38,7,13,34,0,14,NA
2023-11-24,Michigan Wolverines,Purdue,loss,0,3,3,37,23,118,0.119,34,4,8,42,1,2,40,8,92,0.348,37,3,6,46,2,14,NA
2023-11-25,Michigan Wolverines,Indiana,loss,1,3,4,44,27,131,0.13,41,6,7,53,1,12,53,24,145,0.2,50,4,12,49,5,20,NA
2021-01-23,Minnesota Golden Gophers,Michigan St.,win,3,0,3,46,8,99,0.384,40,2,5,44,4,8,38,21,110,0.155,37,6,7,39,0,2,0
2021-01-24,Minnesota Golden Gophers,Michigan St.,win,3,0,3,38,17,111,0.189,34,6,3,54,0,16,34,21,117,0.111,32,1,9,44,1,10,0
2021-01-29,Minnesota Golden Gophers,@ Maryland,win,3,0,3,40,16,106,0.226,29,11,3,55,2,16,30,17,98,0.133,25,4,7,45,2,16,0
2021-01-30,Minnesota Golden Gophers,@ Maryland,win,3,0,3,42,8,94,0.362,35,10,2,39,1,12,38,15,93,0.247,37,4,7,35,0,10,0
2021-02-05,Minnesota Golden Gophers,@ Purdue,win,3,2,5,72,17,199,0.276,68,3,5,108,4,12,65,22,213,0.202,59,13,8,103,0,8,0
2021-02-06,Minnesota Golden Gophers,@ Purdue,win,3,2,5,67,20,173,0.272,64,3,5,77,1,20,63,23,176,0.227,60,5,6,80,1,22,0
2021-02-13,Minnesota Golden Gophers,Penn St.,win,3,1,4,67,24,172,0.25,61,4,8,72,2,18,54,26,161,0.174,53,5,5,69,2,10,0
2021-02-14,Minnesota Golden Gophers,Penn St.,win,3,2,5,56,29,181,0.149,54,10,1,82,1,12,61,21,175,0.229,59,3,9,82,2,24,0
2021-02-19,Minnesota Golden Gophers,@ Nebraska,win,3,1,4,51,20,158,0.196,43,6,3,73,1,38,57,31,173,0.15,52,4,6,76,2,12,0
2021-02-21,Minnesota Golden Gophers,@ Nebraska,loss,0,3,3,36,19,111,0.153,36,0,8,51,1,8,43,10,110,0.3,40,4,8,50,0,17,0
2021-02-26,Minnesota Golden Gophers,@  Michigan,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,71,33,185,0.205,64,5,6,90,1,22,0
2021-02-27,Minnesota Golden Gophers,@  Michigan,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,124,0.024,31,7,10,45,2,6,0
2021-03-05,Minnesota Golden Gophers,@  Ohio St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,63,20,142,0.303,60,10,6,52,0,18,0
2021-03-06,Minnesota Golden Gophers,@  Ohio St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,97,0.113,25,4,7,27,0,8,0
2021-03-12,Minnesota Golden Gophers,Illinois,win,3,2,5,57,18,179,0.218,52,4,6,72,2,24,53,21,127,0.252,49,6,10,41,2,2,0
2021-03-13,Minnesota Golden Gophers,Illinois,win,3,0,3,33,12,97,0.216,30,2,5,49,1,28,35,14,94,0.223,34,4,4,31,0,12,0
2021-03-21,Minnesota Golden Gophers,Wisconsin,loss,1,3,4,44,19,122,0.205,39,7,4,47,3,10,28,15,96,0.135,26,4,4,32,0,4,0
2021-03-26,Minnesota Golden Gophers,@ Northwestern,win,3,0,3,37,8,81,0.358,30,7,4,32,1,26,39,19,118,0.169,39,2,3,38,1,8,0
2021-03-27,Minnesota Golden Gophers,@ Northwestern,win,3,1,4,49,6,108,0.398,42,9,6,45,3,22,70,32,185,0.205,67,4,8,60,2,18,0
2021-04-02,Minnesota Golden Gophers,Iowa,win,3,0,3,52,9,96,0.448,48,5,3,35,2,10,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,Minnesota Golden Gophers,Iowa,win,3,0,3,48,12,97,0.371,45,8,4,49,0,10,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,Minnesota Golden Gophers,"Georgia Tech @ Omaha, NE",win,3,0,3,49,12,103,0.359,46,3,4,52,3,14,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Minnesota Golden Gophers,"Pittsburgh @ Omaha, NE",loss,2,3,5,60,25,150,0.233,58,3,6,65,0,32,0,0,0,0,0,0,0,0,0,0,0
2021-08-27,Minnesota Golden Gophers,"Baylor @ Madison, WI",loss,1,3,4,52,22,151,0.199,44,10,12,58,1,16,56,20,148,0.243,51,2,9,63,0,18,NA
2021-08-28,Minnesota Golden Gophers,"TCU @ Madison, WI",win,3,0,3,41,11,107,0.28,38,6,4,49,0,24,26,23,109,0.028,24,1,5,46,0,14,NA
2021-09-01,Minnesota Golden Gophers,Texas,loss,1,3,4,49,23,155,0.168,44,5,6,79,3,16,58,22,167,0.216,53,7,15,73,2,20,NA
2021-09-05,Minnesota Golden Gophers,@ Florida,loss,1,3,4,49,16,148,0.223,49,6,3,59,1,12,69,21,157,0.306,65,8,11,69,1,10,NA
2021-09-10,Minnesota Golden Gophers,"Stanford @ Eugene, OR",win,3,1,4,63,17,140,0.329,59,4,9,59,4,20,48,21,136,0.199,46,5,4,51,1,16,NA
2021-09-11,Minnesota Golden Gophers,@ Oregon,win,3,2,5,63,24,196,0.199,57,5,8,86,3,20,64,28,188,0.191,58,5,8,90,1,18,NA
2021-09-16,Minnesota Golden Gophers,St. Thomas (MN),win,3,0,3,40,8,70,0.457,34,10,5,35,0,14,15,19,74,-0.054,13,0,4,19,0,4,NA
2021-09-18,Minnesota Golden Gophers,Iowa St.,win,3,0,3,45,18,131,0.206,42,4,7,63,0,22,30,21,127,0.071,30,1,5,58,1,18,NA
2021-09-24,Minnesota Golden Gophers,Michigan,win,3,2,5,67,24,195,0.221,64,6,9,93,1,14,62,23,189,0.206,59,1,11,91,2,18,NA
2021-09-26,Minnesota Golden Gophers,Maryland,win,3,0,3,37,8,96,0.302,35,1,4,52,1,27,24,35,114,-0.096,24,5,2,46,1,6,NA
2021-10-01,Minnesota Golden Gophers,@ Wisconsin,loss,0,3,3,38,14,121,0.198,33,3,3,42,0,6,52,10,113,0.372,49,5,5,59,0,8,NA
2021-10-02,Minnesota Golden Gophers,@ Northwestern,win,3,2,5,61,29,176,0.182,55,9,9,62,6,14,59,31,163,0.172,52,5,10,78,12,10,NA
2021-10-08,Minnesota Golden Gophers,@ Michigan,loss,2,3,5,63,21,192,0.219,57,1,16,94,1,22,56,20,186,0.194,48,8,5,94,4,12,NA
2021-10-09,Minnesota Golden Gophers,@ Michigan St.,win,3,1,4,61,25,151,0.238,54,7,10,59,1,8,46,19,133,0.203,45,7,9,56,1,22,NA
2021-10-13,Minnesota Golden Gophers,Northwestern,win,3,0,3,38,10,88,0.318,37,4,3,43,0,22,29,22,100,0.07,29,1,10,32,0,12,NA
2021-10-17,Minnesota Golden Gophers,Indiana,win,3,0,3,46,8,106,0.358,42,4,4,49,0,8,37,19,114,0.158,36,1,6,46,2,4,NA
2021-10-22,Minnesota Golden Gophers,Penn St.,loss,0,3,3,46,9,128,0.289,44,2,2,53,1,9,60,12,135,0.356,53,4,4,61,1,6,NA
2021-10-24,Minnesota Golden Gophers,Ohio St.,win,3,1,4,59,20,167,0.234,55,4,9,81,5,8,57,22,177,0.198,55,2,10,81,2,12,NA
2021-10-27,Minnesota Golden Gophers,@ Indiana,win,3,0,3,46,12,112,0.304,40,3,8,63,5,10,27,19,121,0.066,24,2,6,46,3,2,NA
2021-10-30,Minnesota Golden Gophers,Nebraska,win,3,2,5,59,26,197,0.168,57,8,4,107,1,18,68,36,237,0.135,65,5,12,97,1,27,NA
2021-11-04,Minnesota Golden Gophers,@ Ohio St.,win,3,1,4,51,22,166,0.175,47,3,10,79,2,20,46,28,161,0.112,41,6,8,82,0,22,NA
2021-11-06,Minnesota Golden Gophers,@ Illinois,win,3,0,3,46,9,112,0.33,40,5,5,46,2,8,31,19,103,0.117,30,6,5,37,1,4,NA
2021-11-11,Minnesota Golden Gophers,@ Iowa,win,3,0,3,44,6,94,0.404,42,6,7,41,0,14,34,17,96,0.177,33,5,6,36,0,2,NA
2021-11-14,Minnesota Golden Gophers,Purdue,loss,1,3,4,46,23,139,0.165,43,3,3,61,1,16,52,18,140,0.243,49,8,5,62,2,16,NA
2021-11-21,Minnesota Golden Gophers,Wisconsin,loss,2,3,5,70,24,214,0.215,69,4,5,90,0,22,84,25,213,0.277,75,3,10,93,5,18,NA
2021-11-26,Minnesota Golden Gophers,@ Penn St.,win,3,1,4,60,30,163,0.184,57,6,9,75,2,12,46,24,153,0.144,46,3,8,65,1,32,NA
