event_date,purchase_revenue_in_usd,transaction_id,item_name,item_category,price_in_usd,quantity,item_revenue_in_usd,shipping_tier,payment_type,category,country,region,city
20210123,24,563910,Google Mural Sticker Sheet,Small Goods,2,1,2,FedEx Ground,Pay with credit card,desktop,China,Zhejiang,Hangzhou
20210123,24,563910,Google Hemp Tote,Clearance,12,1,12,FedEx Ground,Pay with credit card,desktop,China,Zhejiang,Hangzhou
20210123,24,563910,Google Striped Penny Pouch,Bags,2,1,2,FedEx Ground,Pay with credit card,desktop,China,Zhejiang,Hangzhou
20210123,24,563910,Google Confetti Slim Task Pad,Office,3,1,3,FedEx Ground,Pay with credit card,desktop,China,Zhejiang,Hangzhou
20210123,14,578541,Google Thermal Tumbler Navy,Drinkware,14,1,14,FedEx Ground,Pay with credit card,desktop,India,Andhra Pradesh,Visakhapatnam
20210123,102,588450,Google Seattle Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,102,588450,Google Campus Bike,Accessories,32,1,32,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,102,588450,Google Campus Bike Bottle,Lifestyle,22,1,22,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,102,588450,Google PNW Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,102,588450,Google LA Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,102,588450,YouTube 25 oz Gear Cap Bottle Black,Drinkware,22,1,22,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,102,588450,Google Keychain,New,6,1,6,FedEx Ground,Pay with credit card,tablet,United States,Virginia,Ashburn
20210123,21,594526,Google Split Seam Tee Olive,Apparel,21,1,21,FedEx Ground,Pay with credit card,desktop,Slovakia,Bratislava Region,Bratislava
20210123,53,646217,Google Unisex Eco Tee Black,Uncategorized Items,18,1,18,FedEx Ground,Pay with credit card,desktop,United States,California,Santa Clarita
20210123,53,646217,Google Unisex Eco Tee Black,Uncategorized Items,18,1,18,FedEx Ground,Pay with credit card,desktop,United States,California,Santa Clarita
20210123,53,646217,Google Unisex Eco Tee Black,Uncategorized Items,18,1,18,FedEx Ground,Pay with credit card,desktop,United States,California,Santa Clarita
20210123,81,655377,Google Light Pen Blue,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,81,655377,Google Youth Hero Tee Grey,Apparel,19,1,19,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,81,655377,Google Light Pen Green,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,81,655377,Google Thermal Tumbler Navy,Drinkware,14,1,14,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,81,655377,Google Speckled Beanie Navy,New,16,1,16,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,81,655377,Google Youth Hero Tee Maroon,Apparel,19,1,19,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,81,655377,Google Tee Green,Clearance,9,1,9,FedEx Ground,Pay with credit card,desktop,Philippines,Metro Manila,Quezon City
20210123,18,672214,Google Mural Sticker Sheet,Small Goods,2,1,2,FedEx Ground,Pay with credit card,mobile,India,Andhra Pradesh,Visakhapatnam
20210123,18,672214,Android Super Hero 3D Framed Art,Accessories,16,1,16,FedEx Ground,Pay with credit card,mobile,India,Andhra Pradesh,Visakhapatnam
20210123,21,685028,Google Small Standard Journal Navy,Notebooks & Journals,5,1,5,FedEx Ground,Pay with credit card,desktop,United States,Florida,Miami
20210123,21,685028,Google Perk Thermal Tumbler,Lifestyle,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,Florida,Miami
20210123,33,746811,Google Cork Base Tumbler,New,22,1,22,FedEx Ground,Pay with credit card,desktop,Indonesia,West Java,Bandung
20210123,33,746811,Google Camp Mug Ivory,Drinkware,10,1,10,FedEx Ground,Pay with credit card,desktop,Indonesia,West Java,Bandung
20210123,38,762182,Google Cotopaxi Shell,Apparel,38,1,38,FedEx Ground,Pay with credit card,mobile,United States,California,Stockton
20210123,75,764013,Google Women's Microfleece Jacket Black,Uncategorized Items,75,1,75,FedEx Ground,Pay with credit card,mobile,United States,Massachusetts,Boston
20210123,30,778669,Google Tee Red,Clearance,9,1,9,FedEx Ground,Pay with credit card,mobile,United States,Missouri,(not set)
20210123,30,778669,Android Buoy Bottle,Drinkware,4,2,9,FedEx Ground,Pay with credit card,mobile,United States,Missouri,(not set)
20210123,30,778669,Google Tee F/C Black,Uncategorized Items,12,1,12,FedEx Ground,Pay with credit card,mobile,United States,Missouri,(not set)
20210123,122,779849,Google Cotopaxi Shell,Apparel,38,1,38,FedEx Overnight,Pay with credit card,mobile,Spain,Madrid,(not set)
20210123,122,779849,Google Beekeepers Tee Mint,Apparel,14,1,14,FedEx Overnight,Pay with credit card,mobile,Spain,Madrid,(not set)
20210123,122,779849,Google Incognito Techpack V2,Bags,70,1,70,FedEx Overnight,Pay with credit card,mobile,Spain,Madrid,(not set)
20210123,63,786547,Android Lumberjack Pin,Accessories,4,1,4,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google PNW Campus Lapel Pin,Campus Collection,3,1,3,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Mommy Works at Google Book,Small Goods,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google Sustainable Pencil Pouch,Clearance,8,1,8,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google SF Campus Tote,Campus Collection,6,1,6,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Android SM S/F18 Sticker Sheet,Accessories,2,1,2,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google PNW Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google Laptop and Cell Phone Stickers,Google,2,1,2,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google Large Tote White,Bags,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,63,786547,Google See-No Hear-No Set,Electronics Accessories,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Ohio,Cleveland
20210123,18,814023,Stan and Friends Tee Green,Apparel,18,1,18,FedEx Ground,Pay with credit card,desktop,United States,Massachusetts,Boston
20210123,14,839020,Google Land & Sea Mug,Shop by Brand,14,1,14,FedEx Ground,Pay with credit card,desktop,United States,California,Los Altos
20210123,99,85118,Google Sherpa Zip Hoodie Charcoal,Apparel,55,1,55,FedEx Ground,Pay with credit card,mobile,United States,Texas,Houston
20210123,99,85118,Google Crewneck Sweatshirt Green,Apparel,44,1,44,FedEx Ground,Pay with credit card,mobile,United States,Texas,Houston
20210123,84,860101,Super G Unisex Joggers,Shop by Brand,30,1,30,FedEx Ground,Pay with credit card,mobile,United States,California,(not set)
20210123,84,860101,Google Twill Cap Charcoal,Apparel,10,1,10,FedEx Ground,Pay with credit card,mobile,United States,California,(not set)
20210123,84,860101,Google Crewneck Sweatshirt Navy,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,mobile,United States,California,(not set)
20210123,10,878670,Google Bot (Multicolored),Lifestyle,10,1,10,FedEx Ground,Pay with credit card,desktop,Pakistan,Sindh,Karachi
20210123,8,894739,Google Austin Campus Mug,Campus Collection,8,1,8,FedEx Ground,Pay with credit card,mobile,United States,Tennessee,(not set)
20210123,148,962801,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,United States,California,Pleasanton
20210123,148,962801,Google Heathered Pom Beanie,New,12,2,24,FedEx Ground,Pay with credit card,desktop,United States,California,Pleasanton
20210123,148,962801,Google PNW Campus Mug,,7,2,13,FedEx Ground,Pay with credit card,desktop,United States,California,Pleasanton
20210123,148,962801,Google Sherpa Zip Hoodie Charcoal,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,United States,California,Pleasanton
20210123,27,969988,Google Glass Bottle,Lifestyle,18,1,18,FedEx Ground,Pay with credit card,desktop,Spain,Basque Country,(not set)
20210123,27,969988,Stainless Bent Straw/Cleaner,Clearance,2,2,4,FedEx Ground,Pay with credit card,desktop,Spain,Basque Country,(not set)
20210123,27,969988,Google PNW Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,desktop,Spain,Basque Country,(not set)
20210123,27,969988,Google Mouse Pad Navy,Accessories,4,1,4,FedEx Ground,Pay with credit card,desktop,Spain,Basque Country,(not set)
20210124,55,102593,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,mobile,United States,North Carolina,(not set)
20210124,140,131978,Google Land & Sea Women's Eco Tee,Apparel,20,1,20,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,140,131978,Google Split Seam Tee Olive,Apparel,21,1,21,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,140,131978,Google Red Speckled Tee,Apparel,24,1,24,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,140,131978,Google Split Seam Tee Olive,Apparel,21,1,21,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,140,131978,Google Medium Pet Leash (Blue/Green),Accessories,28,1,28,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,140,131978,Google Mural Sticker Sheet,Small Goods,2,1,2,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,140,131978,Google Heather Green Speckled Tee,Apparel,24,1,24,FedEx Overnight,Pay with credit card,desktop,South Korea,Seoul,Seoul
20210124,25,145892,Android SM S/F18 Sticker Sheet,Accessories,2,1,2,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,Ottawa
20210124,25,145892,Android Large Trace Journal Black,Notebooks & Journals,6,1,6,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,Ottawa
20210124,25,145892,Google Light Pen Red,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,Ottawa
20210124,25,145892,Noogler Android Figure,Accessories,13,1,13,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,Ottawa
20210124,25,145892,Google Striped Penny Pouch,Bags,2,1,2,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,Ottawa
20210124,85,151824,Super G Unisex Joggers,Shop by Brand,30,1,30,FedEx Ground,Pay with credit card,mobile,Canada,Quebec,(not set)
20210124,85,151824,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,mobile,Canada,Quebec,(not set)
20210124,16,156625,Google Land & Sea Tote Bag,Bags,16,1,16,FedEx Ground,Pay with credit card,desktop,United States,California,Sunnyvale
20210124,74,162501,Google Thermal Tumbler Navy,Drinkware,14,1,14,UPS Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210124,74,162501,Google Black Cloud Zip Hoodie,Apparel,55,1,55,UPS Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210124,74,162501,Google Metallic Notebook Set,Office,5,1,5,UPS Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210124,13,166254,Google Crew Socks,Apparel,13,1,13,FedEx Ground,Pay with credit card,desktop,United States,North Carolina,Durham
20210124,55,172750,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,mobile,United States,Illinois,Chicago
20210124,97,195381,Google Cloud Pen,Shop by Brand,2,1,2,FedEx Ground,Pay with credit card,desktop,India,Maharashtra,Pune
20210124,97,195381,Google Small Cable Organizer Blue,Accessories,2,1,2,FedEx Ground,Pay with credit card,desktop,India,Maharashtra,Pune
20210124,97,195381,Google Speckled Beanie Navy,New,16,1,16,FedEx Ground,Pay with credit card,desktop,India,Maharashtra,Pune
20210124,97,195381,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,India,Maharashtra,Pune
20210124,97,195381,Google Shoreline Water Bottle,Shop by Brand,21,1,21,FedEx Ground,Pay with credit card,desktop,India,Maharashtra,Pune
20210124,104,19596,Google SF Campus Bottle,Campus Collection,11,1,11,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Google Frisbee,Shop by Brand,1,1,1,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Google Campus Bike Tote Navy,Bags,9,1,9,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Google Hemp Tote,Clearance,12,1,12,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Google Keychain,New,6,2,13,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Google Packable Bag Black,Bags,16,2,32,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Google Navy Speckled Tee,Apparel,24,1,24,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,104,19596,Android SM S/F18 Sticker Sheet,Accessories,2,1,2,FedEx Ground,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,80,221720,Google Women's Tech Fleece Vest Charcoal,Apparel,44,1,44,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
20210124,80,221720,Google Youth FC Zip Hoodie,Apparel,36,1,36,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
20210124,79,228605,Google Sunnyvale Campus Sticker,Campus Collection,1,3,4,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,(not set)
20210124,79,228605,Google Light Pen Red,Writing Instruments,2,8,17,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,(not set)
20210124,79,228605,Google Campus Bike Eco Tee Navy,Apparel,25,2,50,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,(not set)
20210124,79,228605,Google Austin Campus Mug,Campus Collection,8,1,8,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,(not set)
20210124,236,274558,Google Light Pen Blue,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Dino Game Tee,Apparel,32,1,32,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Kirkland Campus Unisex Tee,Clearance,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Magnet,Accessories,6,1,6,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Light Pen Green,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Kirkland Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Light Pen Red,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Kirkland Campus Ladies Tee,Clearance,14,1,14,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Android Super Hero 3D Framed Art,Accessories,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Light Pen Yellow,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Daddy Works at Google Book,Small Goods,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Recycled Pen Black,New,2,2,3,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google Cork Passport Holder,Accessories,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Android Techie 3D Framed Art,Accessories,16,1,16,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Google See-No Hear-No Set,Electronics Accessories,10,1,10,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,236,274558,Super G Unisex Joggers,Shop by Brand,30,1,30,FedEx Ground,Pay with credit card,mobile,United States,Oklahoma,(not set)
20210124,13,276575,Google Twill Cap Charcoal,Apparel,13,1,13,FedEx Ground,Pay with credit card,mobile,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur
20210124,29,281940,Google Clear Framed Blue Shades,Accessories,4,1,4,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20210124,29,281940,Google Clear Framed Yellow Shades,Accessories,4,1,4,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20210124,29,281940,Google Mural Tote,Bags,18,1,18,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20210124,29,281940,Google Clear Framed Gray Shades,Accessories,4,1,4,FedEx Ground,Pay with credit card,mobile,United Kingdom,England,(not set)
20210124,92,314619,Google Campus Bike,Accessories,32,1,32,FedEx Ground,Pay with credit card,mobile,Netherlands,North Brabant,(not set)
20210124,92,314619,Google Crewneck Sweatshirt Green,Apparel,44,1,44,FedEx Ground,Pay with credit card,mobile,Netherlands,North Brabant,(not set)
20210124,92,314619,Google See-No Hear-No Set,Electronics Accessories,10,1,10,FedEx Ground,Pay with credit card,mobile,Netherlands,North Brabant,(not set)
20210124,92,314619,Google Magnet,Accessories,6,1,6,FedEx Ground,Pay with credit card,mobile,Netherlands,North Brabant,(not set)
20210124,94,473533,Google Tudes Recycled Tee,,24,2,48,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20210124,94,473533,Google Crewneck Sweatshirt Green,Apparel,44,1,44,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20210124,94,473533,Google Laptop and Cell Phone Stickers,Google,2,1,2,FedEx Ground,Pay with credit card,desktop,United States,New York,(not set)
20210124,24,515532,Google F/C Longsleeve Charcoal,Apparel,24,1,24,FedEx Ground,Pay with credit card,mobile,United States,Louisiana,(not set)
20210124,106,525656,Google Land & Sea Tech Taco,Shop by Brand,3,1,3,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Tech Taco,New,3,1,3,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Incognito Dopp Kit V2,Bags,38,1,38,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Emoji Magnet Set,Small Goods,8,1,8,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google SF Campus Tote,Campus Collection,6,1,6,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Lapel Pin,New,6,1,6,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Speckled Beanie Grey,New,16,1,16,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Glass Bottle,Lifestyle,18,1,18,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,106,525656,Google Magnet,Accessories,6,1,6,FedEx Ground,Pay with credit card,mobile,Philippines,Metro Manila,(not set)
20210124,22,567312,YouTube Icon Tee Grey,Apparel,22,1,22,FedEx Ground,Pay with credit card,mobile,United States,California,San Francisco
20210124,22,585118,Google Twill Cap Charcoal,Apparel,10,2,21,FedEx Ground,Pay with credit card,desktop,Germany,Lower Saxony,Hanover
20210124,22,585118,Google LA Campus Sticker,Campus Collection,1,1,1,FedEx Ground,Pay with credit card,desktop,Germany,Lower Saxony,Hanover
20210124,74,594908,Google Thermal Tumbler Navy,Drinkware,14,1,14,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210124,74,594908,Google Metallic Notebook Set,Office,5,1,5,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210124,74,594908,Google Black Cloud Zip Hoodie,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210124,56,693032,Android Buoy Bottle,Drinkware,4,1,4,FedEx Ground,Pay with credit card,mobile,Canada,Quebec,(not set)
20210124,56,693032,Google Canteen Bottle Black,Drinkware,19,1,19,FedEx Ground,Pay with credit card,mobile,Canada,Quebec,(not set)
20210124,56,693032,Google Youth F/C Pullover Hoodie,Apparel,32,1,32,FedEx Ground,Pay with credit card,mobile,Canada,Quebec,(not set)
20210124,209,705983,Google Campus Bike,Accessories,40,1,40,FedEx Ground,Pay with credit card,desktop,Vietnam,Ho Chi Minh City,Ho Chi Minh City
20210124,209,705983,Android Iconic Beanie,New,10,1,10,FedEx Ground,Pay with credit card,desktop,Vietnam,Ho Chi Minh City,Ho Chi Minh City
20210124,209,705983,Google Men's Puff Jacket Black,Apparel,115,1,115,FedEx Ground,Pay with credit card,desktop,Vietnam,Ho Chi Minh City,Ho Chi Minh City
20210124,209,705983,Google Speckled Beanie Navy,New,20,1,20,FedEx Ground,Pay with credit card,desktop,Vietnam,Ho Chi Minh City,Ho Chi Minh City
20210124,209,705983,Android Iconic Bottle Black,New,24,1,24,FedEx Ground,Pay with credit card,desktop,Vietnam,Ho Chi Minh City,Ho Chi Minh City
20210124,300,718959,Google Large Tote White,Bags,10,1,10,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,300,718959,Google Summer19 Crew Grey,Uncategorized Items,35,1,35,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,300,718959,Google Raincoat Navy,Apparel,96,1,96,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,300,718959,Google Medium Pet Collar (Blue/Green),Accessories,28,1,28,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,300,718959,Google Speckled Beanie Navy,New,16,1,16,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,300,718959,Google Incognito Techpack V2,Bags,70,1,70,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,300,718959,Google Crewneck Sweatshirt Green,Apparel,44,1,44,International Shipping,Pay with credit card,desktop,France,Ile-de-France,(not set)
20210124,26,723997,Google Hemp Tote,Clearance,12,1,12,FedEx Ground,Pay with credit card,desktop,United States,Oregon,Boardman
20210124,26,723997,Google Light Pen Blue,Writing Instruments,2,1,2,FedEx Ground,Pay with credit card,desktop,United States,Oregon,Boardman
20210124,26,723997,Google LA Campus Tote,Campus Collection,6,2,12,FedEx Ground,Pay with credit card,desktop,United States,Oregon,Boardman
20210124,44,754040,Google Unisex Eco Tee Black,Uncategorized Items,22,1,22,FedEx Ground,Pay with credit card,mobile,United States,Missouri,(not set)
20210124,44,754040,Google Unisex Eco Tee Black,Uncategorized Items,22,1,22,FedEx Ground,Pay with credit card,mobile,United States,Missouri,(not set)
20210124,21,801516,Google Shoreline Water Bottle,Shop by Brand,21,1,21,FedEx Ground,Pay with credit card,desktop,United States,Indiana,(not set)
20210124,41,823509,YouTube Iconic Play Pin,New,8,1,8,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,Toronto
20210124,41,823509,Google Split Seam Tee Olive,Apparel,26,1,26,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,Toronto
20210124,41,823509,Google Maps Pin,New,7,1,7,FedEx Ground,Pay with credit card,mobile,Canada,Ontario,Toronto
20210124,30,831673,Google Chrome Dinosaur Collectible,Accessories,30,1,30,FedEx Ground,Pay with credit card,desktop,India,Chandigarh,Chandigarh
20210124,55,887906,Google Crewneck Sweatshirt Green,Apparel,55,1,55,FedEx Ground,Pay with credit card,desktop,Canada,Alberta,(not set)
20210124,48,897667,Google Cotopaxi Shell,Apparel,48,1,48,FedEx Ground,Pay with credit card,mobile,United States,New Jersey,(not set)
20210124,21,938924,Google Seattle Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,(not set)
20210124,21,938924,Google Mesh Bag Blue,Bags,5,1,5,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,(not set)
20210124,21,938924,Google Kirkland Campus Mug,Campus Collection,7,1,7,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,(not set)
20210124,21,938924,Google Tech Taco,New,3,1,3,FedEx Ground,Pay with credit card,desktop,Canada,Ontario,(not set)
20210124,22,975156,Google Unisex Eco Tee Black,Uncategorized Items,22,1,22,FedEx Ground,Pay with credit card,desktop,United States,Maryland,Baltimore
20210125,74,10177,Google Thermal Tumbler Navy,Drinkware,14,1,14,UPS Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210125,74,10177,Google Metallic Notebook Set,Office,5,1,5,UPS Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210125,74,10177,Google Black Cloud Zip Hoodie,Apparel,55,1,55,UPS Ground,Pay with credit card,desktop,Canada,British Columbia,Vancouver
20210125,82,114188,Google Navy Speckled Tee,Apparel,24,1,24,FedEx Ground,Pay with credit card,mobile,Taiwan,Taipei City,(not set)
20210125,82,114188,Google Laptop Sleeve Charcoal,Accessories,16,1,16,FedEx Ground,Pay with credit card,mobile,Taiwan,Taipei City,(not set)
20210125,82,114188,Google Phone Stand Bamboo,Accessories,4,1,4,FedEx Ground,Pay with credit card,mobile,Taiwan,Taipei City,(not set)
20210125,82,114188,Google Glass Bottle,Lifestyle,18,1,18,FedEx Ground,Pay with credit card,mobile,Taiwan,Taipei City,(not set)
20210125,82,114188,Google Land & Sea Nalgene Water Bottle,Drinkware,20,1,20,FedEx Ground,Pay with credit card,mobile,Taiwan,Taipei City,(not set)
20210125,85,129572,Google Laptop and Cell Phone Stickers,Google,2,1,2,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,(not set)
20210125,85,129572,Google Youth Badge Tee Olive,Apparel,13,2,27,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,(not set)
20210125,85,129572,Google Twill Cap Charcoal,Apparel,10,1,10,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,(not set)
20210125,85,129572,Google Frisbee,Shop by Brand,1,1,1,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,(not set)
20210125,85,129572,Google Crewneck Sweatshirt Grey,Uncategorized Items,44,1,44,FedEx Ground,Pay with credit card,desktop,United States,Wisconsin,(not set)
20210125,162,137405,Google Women's Microfleece Jacket Black,Uncategorized Items,60,1,60,FedEx Ground,Pay with credit card,desktop,Canada,Nova Scotia,Halifax
20210125,162,137405,Google Tee Blue,Clearance,9,1,9,FedEx Ground,Pay with credit card,desktop,Canada,Nova Scotia,Halifax
20210125,162,137405,Google Knit Blanket,Lifestyle,70,1,70,FedEx Ground,Pay with credit card,desktop,Canada,Nova Scotia,Halifax
20210125,162,137405,Google Mural Sticky Note Pad,Office,11,2,22,FedEx Ground,Pay with credit card,desktop,Canada,Nova Scotia,Halifax
20210125,21,156089,Google Split Seam Tee Olive,Apparel,21,1,21,FedEx Ground,Pay with credit card,mobile,Taiwan,New Taipei City,(not set)
20210125,14,156989,Google Striped Penny Pouch,Bags,2,1,2,FedEx Ground,Pay with credit card,desktop,Spain,Andalusia,(not set)
20210125,14,156989,Google Hemp Tote,Clearance,12,1,12,FedEx Ground,Pay with credit card,desktop,Spain,Andalusia,(not set)
